MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseValue
2.3472,52.0,3.812807881773399,1.0295566502463054,813.0,4.004926108374384,34.03,-118.2,1.352
2.5208,31.0,5.891156462585034,1.129251700680272,979.0,3.3299319727891157,36.54,-119.83,0.6
2.1484,52.0,5.1923076923076925,1.3076923076923077,93.0,3.576923076923077,37.72,-122.39,1.813
5.6392,18.0,5.951644100580271,1.0348162475822051,3010.0,2.9110251450676983,34.26,-118.6,2.715
3.5258,13.0,6.099709583736689,1.0454985479186834,3840.0,3.717328170377541,37.02,-120.06,0.849
3.0685,13.0,8.149572649572649,2.324786324786325,575.0,2.4572649572649574,37.64,-118.97,1.625
2.4286,36.0,4.442896935933148,1.0668523676880224,1105.0,3.0779944289693595,34.02,-118.12,2.056
2.125,39.0,4.096153846153846,0.8461538461538461,138.0,2.6538461538461537,34.03,-118.37,1.964
5.373,36.0,5.375886524822695,0.9716312056737588,1232.0,2.9125295508274234,33.89,-118.34,2.445
4.0375,29.0,6.447222222222222,1.0194444444444444,1173.0,3.2583333333333333,32.78,-115.57,0.864
1.8839,25.0,5.232294617563739,1.0509915014164306,1460.0,4.135977337110481,36.31,-119.61,0.463
3.285,37.0,3.7734513274336283,1.0,1369.0,2.423008849557522,33.89,-118.3,2.181
2.7569,21.0,5.315852205005959,1.1084624553039333,2657.0,3.166865315852205,34.08,-117.42,1.275
3.5694,31.0,4.305019305019305,1.0347490347490347,1369.0,5.285714285714286,33.73,-117.86,1.505
1.9088,20.0,4.422712933753943,0.9053627760252366,1104.0,3.4826498422712935,32.99,-115.51,0.637
4.275,35.0,5.337175792507205,1.031700288184438,1414.0,4.07492795389049,34.08,-118.01,1.736
3.6852,52.0,4.710280373831775,1.0,651.0,2.02803738317757,32.74,-117.13,1.853
5.3359,21.0,3.6778904665314403,1.099188640973631,7431.0,1.5073022312373225,33.98,-118.44,5.00001
5.5423,14.0,6.7779690189328745,1.0783132530120483,3699.0,3.183304647160069,34.15,-117.8,2.487
2.7083,19.0,6.475,1.35,216.0,2.7,40.34,-123.48,0.645
13.1867,34.0,8.75,1.0166666666666666,511.0,2.838888888888889,37.36,-122.11,5.00001
7.0504,14.0,8.009146341463415,1.0,1121.0,3.417682926829268,34.18,-118.9,3.338
4.8516,52.0,5.350961538461538,0.9254807692307693,1177.0,2.829326923076923,37.75,-122.49,3.238
2.1838,40.0,4.977088948787062,1.0390835579514826,2102.0,2.8328840970350404,37.3,-120.47,0.75
3.5048,13.0,4.188760806916426,1.0461095100864553,1573.0,2.26657060518732,33.87,-118.37,2.94
1.4338,26.0,7.177215189873418,1.7721518987341771,329.0,2.0822784810126582,32.74,-116.0,0.439
1.7038,13.0,2.6158357771260996,1.0703812316715542,2158.0,3.164222873900293,34.04,-118.27,1.181
4.526,21.0,6.285714285714286,1.0259165613147914,4185.0,2.645385587863464,33.8,-118.29,3.294
5.1408,36.0,4.12303664921466,0.9921465968586387,1036.0,2.712041884816754,37.4,-122.09,2.647
4.2297,47.0,3.8737419945105214,1.0576395242451968,1808.0,1.6541628545288198,37.45,-122.16,4.25
4.6477,27.0,6.098214285714286,1.2410714285714286,1230.0,3.6607142857142856,36.92,-121.47,2.659
6.7718,19.0,5.251173708920188,1.016431924882629,1158.0,2.7183098591549295,37.36,-122.0,3.683
2.675,33.0,4.698412698412699,1.1587301587301588,216.0,3.4285714285714284,37.93,-122.32,0.225
4.7891,28.0,4.578274760383387,0.9265175718849841,877.0,2.801916932907348,37.96,-121.97,1.848
3.087,46.0,4.3965884861407245,1.0319829424307037,1522.0,3.2452025586353943,34.21,-119.18,2.139
2.0625,6.0,4.720538720538721,0.9781144781144782,2807.0,4.725589225589226,32.67,-115.52,0.677
1.8277,30.0,2.623205741626794,1.1543062200956937,2197.0,2.6279904306220097,34.1,-118.32,1.375
2.3487,38.0,4.267647058823529,0.9264705882352942,786.0,2.3117647058823527,38.53,-121.48,1.016
3.9,14.0,6.353932584269663,1.0842696629213484,520.0,2.9213483146067416,39.05,-121.19,1.804
2.0304,51.0,4.64203233256351,1.0623556581986142,1355.0,3.1293302540415704,34.02,-118.32,1.334
3.7045,6.0,5.353474320241692,1.0030211480362539,1011.0,3.054380664652568,37.48,-121.14,1.281
4.2143,33.0,5.41031941031941,1.0638820638820639,1135.0,2.788697788697789,34.25,-118.46,2.242
2.5119,37.0,3.9292929292929295,1.0353535353535352,850.0,4.292929292929293,34.08,-118.06,1.805
0.8691,18.0,4.036764705882353,1.0514705882352942,249.0,1.8308823529411764,38.78,-121.24,1.365
2.8194,24.0,4.7625,1.0208333333333333,608.0,2.533333333333333,36.75,-119.85,0.811
3.1429,36.0,6.042553191489362,1.127659574468085,130.0,2.765957446808511,37.81,-121.31,1.792
6.6678,16.0,7.6923076923076925,1.017094017094017,871.0,3.7222222222222223,33.88,-117.78,3.019
6.5538,7.0,6.309623430962343,1.0251046025104602,2298.0,3.205020920502092,34.52,-118.22,3.116
4.8281,11.0,5.525606469002695,1.0296495956873315,1044.0,2.8140161725067387,34.03,-117.64,1.37
2.8042,19.0,3.9358490566037734,1.0849056603773586,1701.0,3.209433962264151,34.41,-119.7,2.361
7.5,15.0,8.579281183932347,1.080338266384778,1580.0,3.3403805496828753,32.78,-116.91,3.164
2.3,16.0,4.498084291187739,0.9272030651340997,464.0,1.7777777777777777,38.14,-121.25,1.333
2.6094,20.0,5.068783068783069,1.2962962962962963,590.0,3.121693121693122,36.25,-121.84,3.625
2.5,42.0,5.493333333333333,1.0,227.0,3.026666666666667,37.43,-121.11,0.742
3.4583,43.0,5.599264705882353,1.0238970588235294,1333.0,2.4503676470588234,37.7,-122.13,1.837
4.4094,52.0,5.158227848101266,1.0332278481012658,1594.0,2.5221518987341773,37.76,-122.48,3.361
4.1399,18.0,5.359838274932614,1.0902964959568733,2231.0,3.0067385444743935,34.1,-117.42,1.154
3.6034,16.0,3.2209567198177678,1.0546697038724373,793.0,1.806378132118451,34.44,-119.82,1.5
5.5449,44.0,5.700704225352113,0.9859154929577465,815.0,2.869718309859155,33.82,-118.13,2.322
5.4225,17.0,5.401215805471125,0.9969604863221885,1235.0,3.7537993920972643,37.39,-121.86,2.581
2.5417,45.0,5.009404388714733,0.9843260188087775,771.0,2.41692789968652,34.14,-117.29,0.829
15.0001,35.0,8.586206896551724,1.0689655172413792,268.0,9.241379310344827,34.13,-118.04,5.00001
2.5473,16.0,4.2255054432348365,0.9657853810264385,3343.0,5.199066874027994,38.02,-121.3,1.063
7.1322,35.0,7.718346253229974,1.0103359173126616,1244.0,3.214470284237726,34.17,-118.56,5.00001
3.9583,52.0,8.169811320754716,1.3018867924528301,147.0,2.7735849056603774,34.23,-118.12,1.625
1.6303,14.0,4.380653266331659,1.1168341708542713,2352.0,2.9547738693467336,35.65,-120.69,1.449
2.2679,36.0,3.251063829787234,1.0340425531914894,1824.0,3.880851063829787,33.93,-118.34,1.539
2.7614,30.0,3.7735849056603774,1.0202156334231807,1292.0,1.7412398921832883,33.77,-118.16,2.722
3.7159,20.0,5.442655935613682,1.096579476861167,1198.0,2.41046277665996,32.8,-117.01,1.689
3.7562,34.0,5.475218658892128,1.0583090379008746,2237.0,3.260932944606414,37.98,-122.35,1.329
2.2875,37.0,5.257142857142857,1.0571428571428572,339.0,2.4214285714285713,38.07,-120.54,0.799
6.6085,27.0,6.410891089108911,1.0907590759075907,1537.0,2.536303630363036,37.37,-122.05,3.447
2.6959,21.0,3.757617728531856,1.0124653739612188,1952.0,2.703601108033241,33.78,-117.86,1.788
6.1463,6.0,7.181262729124236,1.1384928716904277,1378.0,2.8065173116089612,37.3,-121.76,3.355
4.125,6.0,7.214285714285714,1.0357142857142858,75.0,2.6785714285714284,33.82,-117.54,2.167
2.9974,26.0,3.62015503875969,1.0372093023255815,1986.0,3.0790697674418603,34.21,-118.59,1.788
4.7375,45.0,5.2661498708010335,1.0180878552971577,1086.0,2.806201550387597,33.94,-118.41,2.896
3.5,10.0,5.72791519434629,1.1236749116607774,866.0,3.060070671378092,40.25,-122.35,1.043
4.3667,50.0,4.881782945736434,1.0406976744186047,1117.0,2.1647286821705425,34.07,-118.37,4.056
3.9531,35.0,5.426890756302521,1.035294117647059,1879.0,3.157983193277311,34.05,-118.13,2.684
2.6591,33.0,5.110738255033557,1.3120805369127517,753.0,2.5268456375838926,34.11,-118.18,1.838
3.9331,32.0,4.944099378881988,0.9668737060041408,1746.0,3.6149068322981366,34.17,-119.18,1.876
2.3152,25.0,5.412844036697248,1.055045871559633,1424.0,3.2660550458715596,36.21,-119.32,0.631
5.0072,44.0,5.914835164835165,1.0302197802197801,947.0,2.6016483516483517,33.79,-118.13,2.362
2.5401,32.0,4.829268292682927,0.96987087517934,1916.0,2.7489239598278337,38.13,-121.28,1.254
2.4519,22.0,6.785942492012779,1.3801916932907348,829.0,2.648562300319489,41.31,-121.18,0.575
6.5764,17.0,6.55511811023622,0.9724409448818898,755.0,2.97244094488189,33.89,-117.95,3.49
4.4357,23.0,6.155339805825243,1.033009708737864,1446.0,2.8077669902912623,37.55,-122.04,2.917
2.0242,52.0,5.672131147540983,1.209016393442623,561.0,2.2991803278688523,38.55,-121.47,0.946
3.5445,25.0,3.872651356993737,1.0594989561586639,2068.0,2.1586638830897704,37.53,-122.28,2.867
3.425,28.0,5.421212121212121,1.0666666666666667,1347.0,4.081818181818182,33.86,-118.07,1.897
4.0357,17.0,6.472843450479234,1.0798722044728435,873.0,2.7891373801916934,40.74,-124.17,1.289
3.7045,52.0,4.720430107526882,1.0,393.0,2.1129032258064515,37.5,-122.26,3.605
3.5,17.0,6.3375,1.2875,607.0,2.529166666666667,38.47,-120.76,1.238
2.462,19.0,4.548969072164948,1.0154639175257731,868.0,2.2371134020618557,38.39,-122.83,2.603
1.9044,52.0,4.478947368421053,1.0,731.0,3.8473684210526318,34.11,-117.31,0.649
3.5192,26.0,4.908554572271386,1.0147492625368733,1024.0,3.0206489675516224,34.1,-117.79,1.905
2.9388,37.0,4.335249042145594,0.9616858237547893,1677.0,3.2126436781609193,34.08,-117.76,1.392
1.4773,36.0,4.781609195402299,1.1379310344827587,814.0,4.67816091954023,35.37,-118.99,0.574
2.8333,34.0,4.408602150537634,1.064516129032258,1832.0,3.9397849462365593,34.05,-117.97,1.557
3.205,7.0,5.609427609427609,1.0695847362514028,2764.0,3.102132435465769,34.48,-117.2,1.019
4.2037,23.0,6.1461318051575935,0.9742120343839542,1022.0,2.9283667621776504,38.67,-121.3,1.254
2.5742,25.0,4.721374045801527,0.9790076335877863,1947.0,3.7156488549618323,38.03,-121.32,0.984
7.1463,31.0,6.534632034632034,1.0151515151515151,1349.0,2.91991341991342,34.24,-118.24,3.941
1.6471,52.0,2.8333333333333335,0.927536231884058,520.0,3.7681159420289854,37.77,-122.22,0.95
3.4811,44.0,5.011123470522803,0.9944382647385984,2296.0,2.553948832035595,34.17,-118.1,3.005
3.233,33.0,5.166841552990556,1.0566631689401889,3502.0,3.6747114375655823,34.08,-117.34,0.994
4.0474,30.0,5.419354838709677,1.0064516129032257,858.0,2.767741935483871,37.31,-121.94,2.805
3.1312,22.0,4.575320512820513,1.0689102564102564,2453.0,3.9310897435897436,33.88,-117.53,0.91
3.625,21.0,4.8817733990147785,1.0344827586206897,695.0,3.4236453201970445,32.69,-117.05,1.443
4.375,52.0,5.846153846153846,1.010989010989011,642.0,2.3516483516483517,37.74,-122.45,3.495
3.1384,46.0,5.627249357326479,1.0874035989717223,866.0,2.2262210796915167,33.95,-117.4,1.115
4.3232,28.0,3.732021196063588,1.0454201362604087,2232.0,1.6896290688872067,37.75,-122.44,3.162
2.3382,38.0,4.8352941176470585,1.04,1518.0,3.571764705882353,33.9,-118.24,1.03
3.744,26.0,5.415545590433482,1.0508221225710015,1609.0,2.4050822122571,32.79,-116.99,1.658
3.2679,30.0,3.9,1.125,77.0,1.925,32.77,-117.2,1.375
3.8372,41.0,5.26595744680851,1.1319148936170214,1416.0,3.0127659574468084,33.91,-118.29,1.564
3.1049,19.0,4.644695543000628,1.0659133709981168,3554.0,2.231010671688638,33.78,-117.99,1.739
2.3711,20.0,5.397014925373134,0.9970149253731343,763.0,2.2776119402985073,39.74,-121.64,1.218
3.8125,27.0,5.044692737430168,1.2988826815642458,791.0,2.2094972067039107,33.61,-117.93,3.667
3.5302,52.0,5.586056644880174,1.093681917211329,1092.0,2.3790849673202614,37.76,-122.49,3.296
5.3623,15.0,7.55956678700361,1.1407942238267148,937.0,3.3826714801444044,33.73,-116.89,2.013
3.3616,13.0,5.896240601503759,1.1338345864661654,1902.0,2.8601503759398494,33.97,-116.52,0.896
3.4459,21.0,5.990228013029316,1.0553745928338762,871.0,2.8371335504885993,33.9,-117.55,1.988
2.5428,45.0,3.903052064631957,1.125673249551167,1992.0,3.576301615798923,34.08,-118.26,1.678
3.0257,52.0,4.046948356807512,1.0093896713615023,994.0,4.666666666666667,37.78,-122.23,0.808
7.7382,38.0,5.482293423271501,1.1062394603709949,1251.0,2.109612141652614,34.07,-118.43,5.00001
2.8519,17.0,5.047808764940239,1.0298804780876494,1764.0,3.5139442231075697,37.43,-120.79,0.807
2.9926,46.0,4.458823529411765,1.04,920.0,2.164705882352941,37.88,-122.29,1.921
3.6042,45.0,5.31214953271028,1.0598130841121496,1261.0,2.3570093457943924,37.98,-122.03,1.382
1.6331,35.0,4.182926829268292,1.0975609756097562,850.0,2.591463414634146,38.61,-121.47,0.675
1.9668,30.0,3.206115515288788,0.9762174405436014,3649.0,4.132502831257078,33.93,-118.21,1.521
3.7262,20.0,5.0,1.035190615835777,856.0,2.5102639296187683,37.97,-122.07,2.118
3.7143,34.0,4.694214876033058,1.1528925619834711,2164.0,4.471074380165289,34.21,-118.37,1.757
4.0625,35.0,4.794466403162056,1.1225296442687747,742.0,2.932806324110672,33.93,-118.34,1.599
4.3523,42.0,5.588652482269503,1.1099290780141844,697.0,2.471631205673759,34.1,-118.06,2.836
2.5212,18.0,4.907723169508525,1.0110330992978938,3036.0,3.0451354062186557,38.03,-121.31,1.1
3.3833,20.0,4.55524861878453,1.12707182320442,1729.0,4.776243093922652,37.29,-121.83,1.152
3.1892,25.0,4.037037037037037,1.0264550264550265,1304.0,3.4497354497354498,34.06,-118.12,2.147
2.8684,20.0,6.766101694915254,1.7457627118644068,659.0,2.233898305084746,33.41,-116.01,0.628
3.0465,34.0,4.754137115839243,1.115839243498818,1087.0,2.569739952718676,33.91,-118.14,1.878
2.6875,34.0,5.24,1.069090909090909,695.0,2.5272727272727273,35.35,-119.03,0.737
4.0735,35.0,6.137931034482759,1.0919540229885059,514.0,2.954022988505747,33.82,-117.95,2.087
2.9205,35.0,4.728758169934641,1.0947712418300655,1630.0,5.326797385620915,34.25,-118.43,1.431
7.9184,19.0,5.970890410958904,1.1746575342465753,2782.0,4.763698630136986,34.05,-118.74,5.00001
2.5417,43.0,4.6594827586206895,1.0969827586206897,1208.0,2.603448275862069,36.97,-122.01,2.609
4.0709,13.0,6.119891008174387,1.1185286103542234,2093.0,2.85149863760218,38.69,-120.7,1.517
3.0365,19.0,6.07667731629393,1.0702875399361023,1102.0,3.5207667731629395,32.59,-117.02,0.981
4.7475,28.0,5.325513196480938,1.064516129032258,2100.0,2.0527859237536656,37.88,-122.5,4.746
2.0437,31.0,4.047817047817047,1.0571725571725572,3590.0,3.731808731808732,33.93,-118.29,1.372
3.8125,49.0,4.473544973544974,1.041005291005291,1314.0,1.7380952380952381,33.77,-118.16,3.821
4.0039,36.0,5.062761506276151,0.9874476987447699,981.0,4.104602510460251,37.48,-122.14,1.489
3.2679,26.0,4.182795698924731,0.9301075268817204,539.0,2.8978494623655915,33.86,-118.08,2.365
3.3125,43.0,4.166666666666667,0.9166666666666666,273.0,2.275,37.69,-122.09,1.5
2.1292,23.0,3.538938053097345,1.0460176991150443,2051.0,1.8150442477876105,32.75,-117.13,1.35
3.0466,11.0,6.534090909090909,1.226010101010101,2144.0,2.707070707070707,38.97,-122.78,0.973
2.0,30.0,2.7738825591586327,1.1069237510955303,3678.0,3.223488168273444,34.09,-118.31,2.406
2.7344,23.0,5.96415770609319,1.2724014336917562,629.0,2.2544802867383513,35.39,-120.86,1.883
2.1162,35.0,3.6227436823104693,1.0306859205776173,1513.0,2.7310469314079424,34.05,-118.31,2.292
5.7664,16.0,6.002976190476191,1.0982142857142858,931.0,2.7708333333333335,38.38,-122.89,2.675
4.4519,32.0,5.78714859437751,1.0481927710843373,629.0,2.5261044176706826,38.37,-121.45,1.375
2.875,52.0,6.107142857142857,1.0714285714285714,469.0,2.7916666666666665,37.78,-122.19,1.6
2.0411,24.0,4.186346863468635,1.0774907749077491,1239.0,2.2859778597785976,38.0,-121.85,1.0
2.0549,44.0,3.8976833976833976,1.1872586872586872,1243.0,2.3996138996139,37.35,-121.89,1.938
4.875,19.0,6.024137931034483,1.0034482758620689,848.0,2.924137931034483,32.8,-116.86,1.872
3.0526,24.0,4.5283950617283955,1.0987654320987654,3151.0,3.8901234567901235,34.29,-118.46,1.833
3.375,4.0,2.0,1.0,79.0,2.7241379310344827,37.78,-121.2,1.063
6.0289,23.0,7.289029535864979,1.010548523206751,1375.0,2.9008438818565403,37.98,-122.27,2.186
3.9766,8.0,5.6284329563812605,1.0452342487883683,2169.0,3.504038772213247,34.53,-117.9,1.358
1.3062,10.0,3.016476552598226,1.0684410646387832,1245.0,1.5779467680608366,37.78,-122.43,2.2
5.6604,22.0,6.266519823788546,1.1013215859030836,1456.0,3.20704845814978,34.43,-119.8,2.764
3.9327,35.0,4.355311355311355,1.0238095238095237,1799.0,3.2948717948717947,33.92,-118.14,1.905
2.4811,17.0,5.202401372212693,1.012006861063465,1319.0,2.262435677530017,39.21,-121.08,1.118
3.3958,37.0,6.018691588785047,1.0934579439252337,1284.0,3.0,34.08,-117.64,1.304
3.7562,48.0,5.8504901960784315,1.0392156862745099,1041.0,2.551470588235294,37.75,-122.49,3.212
5.2888,32.0,5.951672862453532,0.9981412639405205,1316.0,2.446096654275093,34.44,-119.67,4.638
3.0781,7.0,5.4875,1.05,246.0,3.075,39.09,-121.0,1.625
2.0781,29.0,4.690376569037657,1.0313807531380754,1481.0,3.098326359832636,38.59,-121.54,0.748
4.4583,36.0,5.986636971046771,1.0801781737193763,1064.0,2.3697104677060135,37.88,-122.53,3.086
3.7368,37.0,5.281914893617022,0.9875886524822695,1285.0,2.278368794326241,32.76,-117.04,1.522
4.5455,25.0,5.511326860841424,1.1067961165048543,775.0,2.5080906148867315,34.68,-118.14,1.265
3.1486,14.0,5.218340611353712,0.9606986899563319,568.0,2.480349344978166,36.33,-119.35,1.056
6.083,46.0,6.310077519379845,1.003875968992248,500.0,1.937984496124031,34.15,-118.41,4.24
2.9943,41.0,3.828828828828829,1.0648648648648649,1604.0,2.89009009009009,33.8,-118.19,1.906
4.375,34.0,4.532051282051282,1.0192307692307692,381.0,2.4423076923076925,37.6,-122.39,3.409
2.9965,20.0,5.839160839160839,1.0909090909090908,1174.0,2.7365967365967365,39.49,-121.49,0.889
3.055,35.0,5.878571428571429,1.05,1056.0,3.7714285714285714,34.07,-117.9,1.72
2.895,49.0,3.758771929824561,0.8596491228070176,694.0,3.043859649122807,33.99,-118.31,1.08
7.9248,21.0,7.246951219512195,0.9817073170731707,1007.0,3.0701219512195124,34.48,-119.78,5.00001
4.375,34.0,6.226519337016574,1.022099447513812,588.0,3.248618784530387,33.85,-117.88,2.247
2.1202,52.0,4.052805280528053,0.966996699669967,648.0,2.1386138613861387,37.85,-122.27,1.555
3.4115,35.0,5.193548387096774,1.0099255583126552,1755.0,4.354838709677419,34.03,-117.96,1.504
2.1061,32.0,3.4592391304347827,0.9347826086956522,1148.0,3.119565217391304,34.06,-118.11,2.147
3.5192,36.0,5.85969387755102,1.066326530612245,1070.0,2.729591836734694,32.75,-117.04,1.44
5.1299,16.0,5.776412776412776,0.9901719901719902,2529.0,3.1068796068796067,33.69,-117.78,2.389
2.2847,33.0,3.6963562753036436,1.0809716599190284,3423.0,4.619433198380567,33.93,-118.21,1.327
2.8821,28.0,4.385653409090909,1.0291193181818181,5041.0,3.5802556818181817,34.04,-118.02,1.581
5.997,19.0,5.805015673981191,1.0363636363636364,3963.0,2.484639498432602,34.22,-118.35,2.287
3.4514,38.0,3.8215767634854774,0.991701244813278,1023.0,4.244813278008299,34.25,-118.43,1.519
4.2031,29.0,4.844236760124611,1.0124610591900312,1212.0,1.8878504672897196,34.15,-118.39,3.944
2.7321,41.0,3.5660377358490565,0.9198113207547169,873.0,4.117924528301887,33.98,-118.17,1.56
4.8824,34.0,5.857142857142857,1.083743842364532,445.0,2.1921182266009853,34.3,-119.25,3.964
3.6296,16.0,3.616842105263158,0.9831578947368421,896.0,1.8863157894736842,34.2,-118.61,1.609
5.34,9.0,4.69471488178025,1.0952712100139081,4240.0,2.9485396383866482,37.4,-121.88,2.574
7.0423,22.0,14.189349112426035,2.408284023668639,349.0,2.06508875739645,33.09,-117.26,5.00001
5.6916,30.0,7.022653721682848,1.029126213592233,984.0,3.1844660194174756,34.12,-118.04,5.00001
6.6539,22.0,6.412121212121212,0.9454545454545454,2408.0,3.6484848484848484,33.73,-117.98,2.849
3.3625,13.0,5.0443951165371805,1.0566037735849056,2188.0,2.428412874583796,37.99,-121.84,1.261
2.125,41.0,4.782608695652174,1.1014492753623188,776.0,3.748792270531401,33.89,-118.22,1.202
2.3456,25.0,4.04930966469428,1.1400394477317555,1721.0,3.3944773175542404,33.91,-118.15,1.461
0.9782,41.0,3.953995157384988,1.0484261501210654,885.0,2.142857142857143,37.98,-121.26,0.542
6.1436,18.0,7.323529411764706,1.0508021390374331,1072.0,2.8663101604278074,37.96,-121.95,2.595
4.4347,14.0,6.0914512922465205,0.9860834990059643,1681.0,3.341948310139165,32.86,-116.96,1.603
2.8285,17.0,4.996610169491525,1.0677966101694916,2307.0,2.606779661016949,35.49,-120.66,1.713
2.0417,34.0,4.76303317535545,0.9739336492890995,1501.0,3.556872037914692,38.64,-121.43,0.659
3.3021,20.0,4.921052631578948,0.956140350877193,308.0,2.7017543859649122,39.06,-121.53,0.708
3.3555,52.0,3.9615384615384617,1.1117216117216118,1447.0,2.65018315018315,37.75,-122.42,2.75
6.6605,29.0,7.825396825396825,1.0380952380952382,859.0,2.726984126984127,38.03,-121.25,2.207
2.1591,32.0,3.7379032258064515,1.0080645161290323,970.0,3.911290322580645,33.97,-118.15,1.815
1.4712,44.0,5.867924528301887,1.2226415094339622,931.0,3.513207547169811,34.02,-118.31,1.058
2.485,20.0,5.147058823529412,1.035294117647059,834.0,2.4529411764705884,40.51,-122.4,1.006
2.2132,23.0,7.596153846153846,1.3461538461538463,166.0,3.1923076923076925,36.72,-121.06,1.0
3.1389,31.0,5.374631268436578,1.1002949852507375,2229.0,3.2876106194690267,38.02,-121.87,1.178
1.5427,28.0,4.487394957983193,1.2079831932773109,1799.0,3.7794117647058822,33.95,-118.25,0.957
3.4801,52.0,3.977154724818276,1.185877466251298,1310.0,1.3603322949117342,37.8,-122.44,5.00001
4.5625,12.0,6.6796246648793565,1.0167560321715818,5008.0,3.35656836461126,33.99,-117.44,1.713
6.2957,25.0,6.627831715210356,1.0080906148867315,2128.0,3.44336569579288,37.25,-121.81,2.518
2.2308,34.0,4.235690235690235,1.0286195286195285,1317.0,2.217171717171717,32.75,-117.06,1.259
5.1008,47.0,5.338144329896907,0.9587628865979382,1284.0,2.647422680412371,34.17,-118.32,2.471
3.5114,41.0,4.401273885350318,1.124203821656051,704.0,2.2420382165605095,37.68,-122.09,1.975
3.6042,14.0,18.846938775510203,4.479591836734694,238.0,2.4285714285714284,37.64,-118.97,1.375
3.2232,27.0,4.86737400530504,1.0954907161803713,1221.0,3.2387267904509285,33.43,-117.62,2.471
2.3043,33.0,5.218274111675127,1.1472081218274113,658.0,3.3401015228426396,37.47,-120.68,0.663
2.9899,52.0,4.050964187327824,1.078512396694215,1545.0,2.128099173553719,37.76,-122.47,4.065
5.1781,4.0,6.1254752851711025,0.9936628643852978,2088.0,2.6463878326996197,36.83,-119.87,1.225
1.56,26.0,5.087859424920127,1.0511182108626198,2444.0,3.9041533546325877,38.63,-121.46,0.676
4.4453,42.0,5.336,1.072,942.0,2.512,37.34,-121.96,2.554
3.3942,21.0,4.792540792540793,1.0745920745920745,1332.0,3.104895104895105,34.15,-117.9,2.128
6.3064,17.0,5.359765051395008,1.0802741067058248,4713.0,2.3069016152716593,33.77,-118.38,4.183
1.2411,52.0,3.441860465116279,1.255813953488372,630.0,2.441860465116279,37.96,-121.29,1.125
5.259,13.0,6.733133433283358,1.0329835082458771,1657.0,2.4842578710644676,38.64,-121.24,2.494
1.5917,28.0,5.45136186770428,1.1361867704280155,967.0,3.762645914396887,37.3,-120.4,0.894
4.25,33.0,5.751968503937008,1.0275590551181102,494.0,1.9448818897637796,36.81,-119.79,1.322
3.755,40.0,3.876543209876543,1.0776014109347443,1023.0,1.8042328042328042,34.01,-118.48,3.983
6.1825,27.0,6.756637168141593,0.9734513274336283,756.0,3.3451327433628317,34.3,-118.7,2.27
2.5,19.0,6.153153153153153,1.2522522522522523,302.0,2.720720720720721,40.28,-120.96,0.641
3.875,39.0,5.386819484240688,1.0515759312320916,954.0,2.7335243553008595,34.05,-118.14,2.364
4.5881,3.0,6.037243947858473,0.9655493482309124,3295.0,3.0679702048417132,33.69,-117.19,1.364
3.5521,17.0,3.9888392857142856,1.0334821428571428,1671.0,3.7299107142857144,34.22,-118.37,1.515
4.51,22.0,5.858597285067873,1.0678733031674208,2315.0,2.6187782805429864,34.1,-117.85,1.899
4.7708,19.0,4.9798850574712645,1.0172413793103448,959.0,2.7557471264367814,37.7,-122.43,2.817
5.9263,3.0,6.550796812749004,1.051792828685259,3032.0,3.0199203187250996,34.52,-118.5,2.518
4.277,11.0,6.055421686746988,0.983132530120482,1360.0,3.2771084337349397,36.94,-119.9,0.985
4.3906,41.0,4.675097276264592,1.0038910505836576,1001.0,1.9474708171206225,34.02,-118.43,5.00001
5.9582,21.0,6.176938369781312,0.9602385685884692,1688.0,3.355864811133201,33.72,-117.95,2.88
2.6779,26.0,5.467871485943775,1.21285140562249,1847.0,3.708835341365462,34.1,-117.74,1.36
2.6161,30.0,6.833333333333333,1.597938144329897,1387.0,2.3831615120274914,38.49,-123.04,1.325
3.3529,14.0,5.2174688057041,1.0481283422459893,1821.0,3.2459893048128343,35.32,-119.02,0.826
4.6792,23.0,6.382716049382716,0.9711934156378601,555.0,2.2839506172839505,38.44,-122.82,3.047
10.5536,28.0,7.838874680306906,1.0383631713554988,1101.0,2.815856777493606,33.77,-118.46,5.00001
4.9211,52.0,3.9721115537848606,1.0796812749003983,1848.0,1.4725099601593625,37.8,-122.42,5.00001
2.3482,52.0,6.891891891891892,1.1783783783783783,627.0,3.389189189189189,38.28,-122.9,1.635
3.0187,24.0,4.173775671406003,1.099526066350711,1649.0,2.6050552922590837,34.21,-118.58,2.177
2.3895,17.0,5.173202614379085,1.0816993464052287,730.0,2.3856209150326797,39.72,-121.41,0.875
4.425,35.0,4.723958333333333,0.9505208333333334,1025.0,2.6692708333333335,37.67,-122.44,2.684
1.8288,20.0,4.277777777777778,1.1527777777777777,667.0,2.3159722222222223,38.56,-121.36,0.325
2.5417,30.0,5.086021505376344,1.1720430107526882,242.0,2.6021505376344085,38.01,-120.37,1.232
2.9133,4.0,5.376395534290271,1.2328548644338118,1481.0,2.3620414673046253,33.18,-117.27,2.157
4.3571,35.0,4.975903614457831,1.0223752151462995,1757.0,3.0240963855421685,34.2,-118.52,1.998
4.1917,26.0,5.435051546391753,0.9649484536082474,1416.0,2.9195876288659792,35.77,-119.23,0.84
